ID,Car MakeID,Car Make,Car ModelID,Car Model,YearID,Year,Mileage,Price,Fuel TypeID,Fuel Type,ColorID,Color,TransmissionID,Transmission,Options/FeaturesID,Options/Features,ConditionID,Condition,Accident,AccidentID
3964,13,Jaguar,60,I-Pace,6,2016,60457,11482.536,2,Gasoline,8,White,0,Automatic,1094,"Sunroof, Remote Start, Heated Seats, Leather Seats",0,Like New,Yes,1
3965,1,Audi,89,Q5,7,2017,79887,19044.16,2,Gasoline,1,Blue,0,Automatic,95,"Backup Camera, Leather Seats, Remote Start",0,Like New,Yes,1
3966,14,Kia,101,Soul,5,2015,109270,9746.28,0,Diesel,2,Brown,1,Manual,819,"Remote Start, Bluetooth, GPS",2,Used,Yes,1
3967,28,Volkswagen,105,Tiguan,5,2015,59536,39245.18,3,Hybrid,1,Blue,1,Manual,971,"Sunroof, Bluetooth, Backup Camera",2,Used,No,0
3968,14,Kia,102,Sportage,6,2016,86719,49781.43,3,Hybrid,4,Green,1,Manual,1035,"Sunroof, Heated Seats, GPS, Bluetooth",2,Used,No,0
3969,1,Audi,90,Q7,6,2016,100775,37878.248,2,Gasoline,4,Green,1,Manual,819,"Remote Start, Bluetooth, GPS",2,Used,Yes,1
3970,1,Audi,12,A6,9,2019,6375,15268.552,0,Diesel,7,Silver,1,Manual,157,Bluetooth,2,Used,Yes,1
3971,5,Chevrolet,31,Cruze,4,2014,104065,38467.392,3,Hybrid,2,Brown,1,Manual,623,"Heated Seats, Sunroof, Remote Start",1,New,Yes,1
3972,27,Toyota,103,Tacoma,3,2013,137964,29348.408,0,Diesel,5,Orange,1,Manual,943,Sunroof,1,New,Yes,1
3973,11,Honda,87,Pilot,5,2015,5015,43651.58,0,Diesel,6,Red,0,Automatic,393,"GPS, Leather Seats",1,New,No,0
3974,26,Tesla,74,Model 3,2,2012,78847,13556.36,3,Hybrid,8,White,1,Manual,530,"Heated Seats, GPS, Bluetooth",0,Like New,Yes,1
3975,16,Land Rover,35,Defender,4,2014,128546,26681.624,1,Electric,0,Black,0,Automatic,164,"Bluetooth, Backup Camera, Heated Seats",2,Used,Yes,1
3976,26,Tesla,76,Model X,3,2013,64519,15933.88,1,Electric,2,Brown,0,Automatic,210,"Bluetooth, Heated Seats",0,Like New,Yes,1
3977,9,Fiat,84,Panda,2,2012,39988,23804.48,3,Hybrid,7,Silver,0,Automatic,314,GPS,1,New,Yes,1
3978,6,Chevy,22,Camaro,7,2017,84148,38932.89,3,Hybrid,1,Blue,0,Automatic,147,"Backup Camera, Sunroof, Leather Seats",1,New,No,0
3979,20,Mercedes,9,A-Class,0,2010,147287,25965.768,2,Gasoline,6,Red,1,Manual,499,"Heated Seats, Bluetooth, Backup Camera",2,Used,Yes,1
3980,18,Mazda,72,Mazda3,9,2019,123563,36395.328,1,Electric,6,Red,0,Automatic,172,"Bluetooth, Backup Camera, Leather Seats, Remote Start",2,Used,Yes,1
3981,28,Volkswagen,85,Passat,9,2019,76447,10049.072,2,Gasoline,3,Gray,0,Automatic,0,Backup Camera,1,New,Yes,1
3982,5,Chevrolet,107,Traverse,10,2020,111709,15539.36,2,Gasoline,9,Yellow,1,Manual,373,"GPS, Heated Seats, Bluetooth",1,New,Yes,1
3983,28,Volkswagen,62,Jetta,5,2015,36666,25823.808,0,Diesel,9,Yellow,1,Manual,786,Remote Start,0,Like New,Yes,1
3984,23,Porsche,104,Taycan,6,2016,12767,49412.71,3,Hybrid,0,Black,1,Manual,628,Leather Seats,2,Used,No,0
3985,14,Kia,79,Optima,2,2012,147075,13451.952,0,Diesel,4,Green,1,Manual,1074,"Sunroof, Remote Start",0,Like New,Yes,1
3986,10,Ford,78,Mustang,9,2019,39445,35903.072,3,Hybrid,2,Brown,0,Automatic,48,"Backup Camera, GPS, Sunroof",0,Like New,Yes,1
3987,27,Toyota,92,RAV4,10,2020,51687,21903.92,2,Gasoline,6,Red,0,Automatic,855,"Remote Start, GPS, Leather Seats",1,New,Yes,1
3988,27,Toyota,92,RAV4,12,2022,72848,21444.78,3,Hybrid,2,Brown,0,Automatic,498,"Heated Seats, Bluetooth",0,Like New,No,0
3989,9,Fiat,84,Panda,3,2013,95725,37382.496,3,Hybrid,1,Blue,0,Automatic,59,"Backup Camera, Heated Seats, GPS",0,Like New,Yes,1
3990,26,Tesla,77,Model Y,11,2021,143607,21928.44,2,Gasoline,0,Black,0,Automatic,471,Heated Seats,2,Used,Yes,1
3991,26,Tesla,75,Model S,12,2022,129060,32454.72,0,Diesel,1,Blue,0,Automatic,655,"Leather Seats, Bluetooth",1,New,No,0
3992,2,BMW,114,X3,0,2010,126978,44523.21,2,Gasoline,8,White,1,Manual,738,"Leather Seats, Remote Start, Backup Camera, Sunroof",2,Used,No,0
3993,9,Fiat,4,500,8,2018,22980,10911.352,0,Diesel,8,White,0,Automatic,341,"GPS, Bluetooth",2,Used,Yes,1
3994,28,Volkswagen,16,Beetle,4,2014,67710,35014.904,2,Gasoline,2,Brown,1,Manual,178,"Bluetooth, Backup Camera, Remote Start, Sunroof",2,Used,Yes,1
3995,1,Audi,11,A4,12,2022,81260,39006.024,1,Electric,2,Brown,0,Automatic,739,"Leather Seats, Remote Start, Bluetooth",1,New,Yes,1
3996,1,Audi,10,A3,0,2010,37611,23410.304,0,Diesel,0,Black,0,Automatic,661,"Leather Seats, Bluetooth, GPS",0,Like New,Yes,1
3997,26,Tesla,74,Model 3,5,2015,128992,24663.032,1,Electric,0,Black,1,Manual,158,"Bluetooth, Backup Camera",1,New,Yes,1
3998,1,Audi,89,Q5,6,2016,136290,9878.52,0,Diesel,6,Red,0,Automatic,53,"Backup Camera, Heated Seats",2,Used,Yes,1
3999,13,Jaguar,60,I-Pace,6,2016,149974,21560.78,1,Electric,4,Green,0,Automatic,1011,"Sunroof, GPS, Heated Seats, Remote Start",1,New,No,0
4000,5,Chevrolet,98,Silverado,8,2018,40888,38020.352,0,Diesel,3,Gray,0,Automatic,229,"Bluetooth, Heated Seats, Remote Start, Leather Seats",0,Like New,Yes,1
4001,18,Mazda,73,Mazda6,9,2019,38520,8185.768,0,Diesel,7,Silver,0,Automatic,628,Leather Seats,2,Used,Yes,1
4002,22,Nissan,94,Rogue,9,2019,103822,23503.664,1,Electric,6,Red,0,Automatic,116,"Backup Camera, Remote Start, Heated Seats",2,Used,Yes,1
4003,22,Nissan,94,Rogue,4,2014,77877,30470.312,3,Hybrid,8,White,1,Manual,524,"Heated Seats, GPS",0,Like New,Yes,1
4004,28,Volkswagen,105,Tiguan,4,2014,85382,39698.688,2,Gasoline,9,Yellow,1,Manual,28,"Backup Camera, GPS, Bluetooth",0,Like New,Yes,1
4005,18,Mazda,20,CX-5,1,2011,79318,14838.04,1,Electric,4,Green,1,Manual,786,Remote Start,0,Like New,Yes,1
4006,28,Volkswagen,85,Passat,2,2012,88119,8846.696,3,Hybrid,3,Gray,1,Manual,341,"GPS, Bluetooth",0,Like New,Yes,1
4007,26,Tesla,74,Model 3,7,2017,82003,9589.2,0,Diesel,2,Brown,0,Automatic,266,"Bluetooth, Remote Start, Backup Camera, Leather Seats",1,New,Yes,1
4008,9,Fiat,5,500X,7,2017,132111,21413.656,0,Diesel,9,Yellow,0,Automatic,655,"Leather Seats, Bluetooth",0,Like New,Yes,1
4009,1,Audi,89,Q5,5,2015,5393,29796.816,0,Diesel,3,Gray,0,Automatic,753,"Leather Seats, Remote Start, Heated Seats, Sunroof",1,New,Yes,1
4010,11,Honda,27,Civic,7,2017,82993,36904.016,3,Hybrid,7,Silver,0,Automatic,786,Remote Start,0,Like New,Yes,1
4011,25,Subaru,51,Forester,2,2012,66535,25447.384,3,Hybrid,9,Yellow,0,Automatic,419,"GPS, Remote Start",1,New,Yes,1
4012,16,Land Rover,43,Evoque,8,2018,54594,38835.856,3,Hybrid,7,Silver,1,Manual,746,"Leather Seats, Remote Start, GPS, Bluetooth",2,Used,Yes,1
4013,14,Kia,79,Optima,11,2021,20974,24043.832,1,Electric,5,Orange,0,Automatic,786,Remote Start,2,Used,Yes,1
4014,9,Fiat,106,Tipo,4,2014,52538,24209.024,3,Hybrid,5,Orange,0,Automatic,943,Sunroof,0,Like New,Yes,1
4015,22,Nissan,70,Maxima,3,2013,88665,16218.472,1,Electric,1,Blue,0,Automatic,786,Remote Start,0,Like New,Yes,1
4016,9,Fiat,37,Doblo,2,2012,8298,13733.992,0,Diesel,8,White,1,Manual,865,"Remote Start, Heated Seats",1,New,Yes,1
4017,10,Ford,45,F-150,9,2019,26246,28504.792,3,Hybrid,1,Blue,0,Automatic,655,"Leather Seats, Bluetooth",0,Like New,Yes,1
4018,26,Tesla,74,Model 3,10,2020,140206,27592.008,3,Hybrid,8,White,1,Manual,787,"Remote Start, Backup Camera",0,Like New,Yes,1
4019,27,Toyota,103,Tacoma,1,2011,40485,7008.184,0,Diesel,7,Silver,1,Manual,314,GPS,2,Used,Yes,1
4020,11,Honda,19,CR-V,1,2011,136890,34098.0,0,Diesel,9,Yellow,0,Automatic,702,"Leather Seats, GPS, Sunroof",0,Like New,Yes,1
4021,18,Mazda,67,MX-5 Miata,9,2019,25209,16803.848,0,Diesel,0,Black,0,Automatic,107,"Backup Camera, Remote Start, Bluetooth, GPS",2,Used,Yes,1
4022,25,Subaru,30,Crosstrek,5,2015,19770,46905.02,2,Gasoline,6,Red,1,Manual,786,Remote Start,0,Like New,No,0
4023,11,Honda,87,Pilot,7,2017,107197,6127.432,0,Diesel,1,Blue,0,Automatic,923,"Remote Start, Sunroof, Bluetooth",0,Like New,Yes,1
4024,2,BMW,0,3 Series,0,2010,10071,14702.3,3,Hybrid,5,Orange,1,Manual,131,"Backup Camera, Sunroof",0,Like New,No,0
4025,26,Tesla,76,Model X,12,2022,123234,38975.176,2,Gasoline,5,Orange,1,Manual,700,"Leather Seats, GPS, Remote Start, Heated Seats",0,Like New,Yes,1
4026,5,Chevrolet,107,Traverse,12,2022,25391,23294.36,0,Diesel,4,Green,0,Automatic,850,"Remote Start, GPS, Heated Seats",0,Like New,Yes,1
4027,11,Honda,48,Fit,10,2020,141654,37632.344,0,Diesel,0,Black,0,Automatic,759,"Leather Seats, Sunroof",1,New,Yes,1
4028,27,Toyota,58,Highlander,0,2010,105556,40204.8,1,Electric,5,Orange,0,Automatic,891,"Remote Start, Leather Seats",2,Used,No,0
4029,7,Chrysler,25,Charger,5,2015,78754,34558.952,3,Hybrid,7,Silver,1,Manual,839,"Remote Start, GPS",0,Like New,Yes,1
4030,25,Subaru,65,Legacy,1,2011,82829,17340.992,2,Gasoline,1,Blue,1,Manual,509,"Heated Seats, Bluetooth, Leather Seats",0,Like New,Yes,1
4031,20,Mercedes,9,A-Class,2,2012,72013,19731.592,3,Hybrid,4,Green,0,Automatic,1019,"Sunroof, GPS, Remote Start, Bluetooth",1,New,Yes,1
4032,23,Porsche,104,Taycan,0,2010,77743,32970.88,1,Electric,8,White,0,Automatic,157,Bluetooth,0,Like New,Yes,1
4033,9,Fiat,37,Doblo,4,2014,43619,17183.952,3,Hybrid,5,Orange,0,Automatic,996,"Sunroof, GPS",0,Like New,Yes,1
4034,9,Fiat,37,Doblo,0,2010,54556,14441.824,3,Hybrid,1,Blue,0,Automatic,314,GPS,1,New,Yes,1
4035,14,Kia,101,Soul,5,2015,66486,35967.448,1,Electric,8,White,0,Automatic,897,"Remote Start, Leather Seats, Bluetooth",1,New,Yes,1
4036,27,Toyota,23,Camry,5,2015,11006,28357.304,1,Electric,1,Blue,1,Manual,796,"Remote Start, Backup Camera, GPS, Leather Seats",2,Used,Yes,1
4037,12,Hyundai,63,Kona,11,2021,101791,36126.872,0,Diesel,4,Green,1,Manual,181,"Bluetooth, Backup Camera, Sunroof, Heated Seats",0,Like New,Yes,1
4038,22,Nissan,70,Maxima,5,2015,81663,37191.12,2,Gasoline,3,Gray,0,Automatic,293,"Bluetooth, Sunroof, Backup Camera, Remote Start",0,Like New,Yes,1
4039,7,Chrysler,113,Voyager,10,2020,143411,15800.904,3,Hybrid,5,Orange,1,Manual,682,"Leather Seats, GPS, Backup Camera",0,Like New,Yes,1
4040,1,Audi,12,A6,8,2018,6495,23560.008,3,Hybrid,9,Yellow,1,Manual,786,Remote Start,0,Like New,Yes,1
4041,9,Fiat,5,500X,10,2020,46614,32924.568,3,Hybrid,9,Yellow,0,Automatic,251,"Bluetooth, Leather Seats, Heated Seats, Sunroof",2,Used,Yes,1
4042,1,Audi,11,A4,0,2010,43507,30214.736,1,Electric,2,Brown,1,Manual,786,Remote Start,1,New,Yes,1
4043,6,Chevy,69,Malibu,5,2015,123592,7501.46,0,Diesel,8,White,0,Automatic,410,"GPS, Leather Seats, Remote Start, Backup Camera",2,Used,No,0
4044,28,Volkswagen,85,Passat,12,2022,111784,13849.36,2,Gasoline,2,Brown,1,Manual,471,Heated Seats,1,New,Yes,1
4045,10,Ford,42,Escape,6,2016,134254,15811.872,2,Gasoline,4,Green,0,Automatic,314,GPS,1,New,Yes,1
4046,2,BMW,114,X3,1,2011,54702,35847.392,0,Diesel,9,Yellow,0,Automatic,0,Backup Camera,2,Used,Yes,1
4047,22,Nissan,97,Sentra,7,2017,19961,23868.008,3,Hybrid,1,Blue,1,Manual,807,"Remote Start, Backup Camera, Leather Seats, Sunroof",1,New,Yes,1
4048,14,Kia,102,Sportage,2,2012,133539,15143.008,2,Gasoline,0,Black,0,Automatic,977,"Sunroof, Bluetooth, GPS, Backup Camera",1,New,Yes,1
4049,9,Fiat,37,Doblo,0,2010,21512,22490.824,0,Diesel,7,Silver,1,Manual,943,Sunroof,0,Like New,Yes,1
4050,1,Audi,11,A4,8,2018,93796,32311.96,3,Hybrid,6,Red,0,Automatic,314,GPS,0,Like New,Yes,1
4051,27,Toyota,29,Corolla,12,2022,41822,8766.704,2,Gasoline,8,White,1,Manual,157,Bluetooth,2,Used,Yes,1
4052,1,Audi,11,A4,1,2011,25094,31409.304,2,Gasoline,4,Green,0,Automatic,786,Remote Start,0,Like New,Yes,1
4053,18,Mazda,21,CX-9,6,2016,140833,36435.88,2,Gasoline,6,Red,0,Automatic,314,GPS,0,Like New,Yes,1
4054,25,Subaru,51,Forester,2,2012,44274,30772.648,1,Electric,0,Black,1,Manual,74,"Backup Camera, Heated Seats, Sunroof",0,Like New,Yes,1
4055,1,Audi,10,A3,7,2017,43234,7907.72,3,Hybrid,6,Red,0,Automatic,808,"Remote Start, Backup Camera, Sunroof",0,Like New,Yes,1
4056,12,Hyundai,108,Tucson,0,2010,46169,29419.936,0,Diesel,0,Black,0,Automatic,157,Bluetooth,0,Like New,Yes,1
4057,23,Porsche,68,Macan,9,2019,91162,4071.056,0,Diesel,3,Gray,0,Automatic,742,"Leather Seats, Remote Start, Bluetooth, Heated Seats",0,Like New,Yes,1
4058,26,Tesla,74,Model 3,10,2020,126358,26656.848,1,Electric,5,Orange,1,Manual,681,"Leather Seats, GPS",0,Like New,Yes,1
4059,11,Honda,27,Civic,6,2016,28618,36059.24,0,Diesel,6,Red,0,Automatic,1045,"Sunroof, Heated Seats, Remote Start, Bluetooth",1,New,No,0
4060,28,Volkswagen,16,Beetle,2,2012,51631,22370.096,3,Hybrid,5,Orange,0,Automatic,314,GPS,0,Like New,Yes,1
4061,28,Volkswagen,16,Beetle,6,2016,65395,5126.432,3,Hybrid,4,Green,1,Manual,131,"Backup Camera, Sunroof",0,Like New,Yes,1
4062,10,Ford,42,Escape,12,2022,118812,38037.008,1,Electric,2,Brown,0,Automatic,886,"Remote Start, Heated Seats, Sunroof",2,Used,Yes,1
4063,1,Audi,10,A3,4,2014,90890,35136.912,1,Electric,5,Orange,1,Manual,301,"Bluetooth, Sunroof, Heated Seats, GPS",2,Used,Yes,1
4064,26,Tesla,77,Model Y,1,2011,95327,11110.744,0,Diesel,9,Yellow,0,Automatic,908,"Remote Start, Leather Seats, Heated Seats, Backup Camera",2,Used,Yes,1
4065,23,Porsche,83,Panamera,6,2016,88994,16567.64,1,Electric,8,White,1,Manual,515,"Heated Seats, Bluetooth, Remote Start, Backup Camera",0,Like New,No,0
4066,10,Ford,42,Escape,11,2021,12882,37403.61,0,Diesel,0,Black,1,Manual,176,"Bluetooth, Backup Camera, Remote Start, Heated Seats",1,New,No,0
4067,20,Mercedes,95,S-Class,8,2018,50141,39396.672,0,Diesel,8,White,0,Automatic,655,"Leather Seats, Bluetooth",0,Like New,Yes,1
4068,18,Mazda,21,CX-9,8,2018,47444,39490.488,3,Hybrid,7,Silver,1,Manual,64,"Backup Camera, Heated Seats, Leather Seats",2,Used,Yes,1
4069,27,Toyota,29,Corolla,11,2021,148439,4026.064,0,Diesel,1,Blue,1,Manual,786,Remote Start,2,Used,Yes,1
4070,9,Fiat,4,500,5,2015,124782,21345.56,2,Gasoline,0,Black,1,Manual,157,Bluetooth,1,New,Yes,1
4071,16,Land Rover,36,Discovery,10,2020,104732,34158.224,0,Diesel,0,Black,1,Manual,27,"Backup Camera, GPS",1,New,Yes,1
4072,1,Audi,12,A6,8,2018,126280,35510.96,3,Hybrid,7,Silver,0,Automatic,651,"Leather Seats, Backup Camera, Sunroof, Bluetooth",2,Used,Yes,1
4073,27,Toyota,58,Highlander,7,2017,40941,8347.608,1,Electric,0,Black,0,Automatic,314,GPS,2,Used,Yes,1
4074,7,Chrysler,1,300,4,2014,62923,4544.696,0,Diesel,9,Yellow,1,Manual,471,Heated Seats,1,New,Yes,1
4075,18,Mazda,20,CX-5,6,2016,80785,9257.296,3,Hybrid,1,Blue,0,Automatic,911,"Remote Start, Leather Seats, Heated Seats, Sunroof",2,Used,Yes,1
4076,23,Porsche,83,Panamera,11,2021,64330,29019.144,2,Gasoline,0,Black,1,Manual,943,Sunroof,1,New,Yes,1
4077,12,Hyundai,99,Sonata,9,2019,136842,35125.272,3,Hybrid,0,Black,1,Manual,1022,"Sunroof, Heated Seats",1,New,Yes,1
4078,28,Volkswagen,57,Golf,9,2019,62865,5106.552,3,Hybrid,3,Gray,1,Manual,53,"Backup Camera, Heated Seats",1,New,Yes,1
4079,20,Mercedes,95,S-Class,11,2021,21578,23586.34,1,Electric,8,White,1,Manual,22,"Backup Camera, Bluetooth, Sunroof",0,Like New,No,0
4080,22,Nissan,70,Maxima,8,2018,81760,21588.496,1,Electric,8,White,1,Manual,808,"Remote Start, Backup Camera, Sunroof",1,New,Yes,1
4081,7,Chrysler,38,Dodge Durango,9,2019,147396,10426.28,1,Electric,7,Silver,1,Manual,471,Heated Seats,2,Used,Yes,1
4082,22,Nissan,70,Maxima,1,2011,10591,4339.264,1,Electric,2,Brown,1,Manual,947,"Sunroof, Backup Camera, Bluetooth, Heated Seats",1,New,Yes,1
4083,14,Kia,100,Sorento,9,2019,13217,29966.776,3,Hybrid,2,Brown,1,Manual,93,"Backup Camera, Leather Seats, Heated Seats, Remote Start",0,Like New,Yes,1
4084,7,Chrysler,1,300,12,2022,68239,37349.992,2,Gasoline,6,Red,0,Automatic,630,"Leather Seats, Backup Camera, Bluetooth",2,Used,Yes,1
4085,5,Chevrolet,69,Malibu,6,2016,59039,20359.496,3,Hybrid,1,Blue,0,Automatic,262,"Bluetooth, Remote Start",1,New,Yes,1
4086,16,Land Rover,35,Defender,12,2022,13375,8428.472,2,Gasoline,0,Black,0,Automatic,943,Sunroof,0,Like New,Yes,1
4087,26,Tesla,75,Model S,5,2015,56410,18805.224,1,Electric,2,Brown,0,Automatic,157,Bluetooth,1,New,Yes,1
4088,25,Subaru,65,Legacy,4,2014,86648,11930.016,3,Hybrid,5,Orange,1,Manual,628,Leather Seats,1,New,Yes,1
4089,12,Hyundai,63,Kona,3,2013,96367,36257.672,2,Gasoline,6,Red,1,Manual,1069,"Sunroof, Leather Seats, Remote Start",0,Like New,Yes,1
4090,20,Mercedes,95,S-Class,6,2016,78563,13959.82,0,Diesel,0,Black,1,Manual,471,Heated Seats,1,New,No,0
4091,9,Fiat,106,Tipo,2,2012,149019,19145.16,3,Hybrid,5,Orange,1,Manual,203,"Bluetooth, GPS, Remote Start, Leather Seats",1,New,Yes,1
4092,18,Mazda,21,CX-9,12,2022,40853,5697.024,3,Hybrid,7,Silver,0,Automatic,471,Heated Seats,0,Like New,Yes,1
4093,11,Honda,48,Fit,5,2015,108752,22647.536,1,Electric,3,Gray,0,Automatic,681,"Leather Seats, GPS",0,Like New,Yes,1
4094,2,BMW,0,3 Series,5,2015,105013,39055.27,1,Electric,3,Gray,0,Automatic,315,"GPS, Backup Camera",1,New,No,0
4095,10,Ford,78,Mustang,11,2021,7564,37209.48,3,Hybrid,1,Blue,0,Automatic,0,Backup Camera,1,New,No,0
4096,12,Hyundai,99,Sonata,2,2012,28322,19391.464,1,Electric,4,Green,0,Automatic,555,"Heated Seats, Leather Seats, Backup Camera, Sunroof",1,New,Yes,1
4097,2,BMW,3,5 Series,8,2018,80793,28538.144,1,Electric,3,Gray,0,Automatic,518,"Heated Seats, Bluetooth, Remote Start, Sunroof",1,New,Yes,1
4098,13,Jaguar,119,XJ,4,2014,36747,27337.096,1,Electric,4,Green,1,Manual,943,Sunroof,1,New,Yes,1
4099,26,Tesla,75,Model S,12,2022,50880,44854.3,0,Diesel,1,Blue,1,Manual,1028,"Sunroof, Heated Seats, Bluetooth",1,New,No,0
4100,23,Porsche,104,Taycan,6,2016,110870,35491.384,3,Hybrid,6,Red,0,Automatic,624,"Heated Seats, Sunroof, Remote Start, Backup Camera",0,Like New,Yes,1
4101,10,Ford,78,Mustang,9,2019,98617,4694.104,1,Electric,8,White,1,Manual,127,"Backup Camera, Remote Start, Sunroof, Bluetooth",1,New,Yes,1
4102,14,Kia,100,Sorento,2,2012,106054,31476.784,1,Electric,9,Yellow,1,Manual,628,Leather Seats,1,New,Yes,1
4103,22,Nissan,14,Altima,10,2020,73156,11037.8,3,Hybrid,5,Orange,1,Manual,137,"Backup Camera, Sunroof, GPS",2,Used,Yes,1
4104,27,Toyota,23,Camry,1,2011,149748,34703.94,0,Diesel,6,Red,1,Manual,105,"Backup Camera, Remote Start",1,New,No,0
4105,1,Audi,90,Q7,3,2013,43035,21163.184,2,Gasoline,5,Orange,0,Automatic,89,"Backup Camera, Leather Seats, GPS, Sunroof",2,Used,Yes,1
4106,12,Hyundai,40,Elantra,1,2011,142555,38383.536,3,Hybrid,7,Silver,1,Manual,0,Backup Camera,0,Like New,Yes,1
4107,10,Ford,44,Explorer,6,2016,120221,35765.35,1,Electric,8,White,0,Automatic,28,"Backup Camera, GPS, Bluetooth",0,Like New,No,0
4108,11,Honda,48,Fit,9,2019,63941,10049.992,2,Gasoline,4,Green,1,Manual,1062,"Sunroof, Leather Seats, GPS, Heated Seats",0,Like New,Yes,1
4109,2,BMW,116,X7,12,2022,125819,36431.344,0,Diesel,0,Black,0,Automatic,620,"Heated Seats, Sunroof, Leather Seats, Bluetooth",0,Like New,Yes,1
4110,12,Hyundai,63,Kona,3,2013,133936,24038.3,1,Electric,0,Black,0,Automatic,1080,"Sunroof, Remote Start, Bluetooth",2,Used,No,0
4111,1,Audi,10,A3,3,2013,33760,20407.408,3,Hybrid,0,Black,1,Manual,638,"Leather Seats, Backup Camera, GPS, Remote Start",0,Like New,Yes,1
4112,28,Volkswagen,62,Jetta,3,2013,92489,4845.728,0,Diesel,3,Gray,1,Manual,152,"Backup Camera, Sunroof, Remote Start",1,New,Yes,1
4113,23,Porsche,68,Macan,7,2017,84042,27245.984,1,Electric,4,Green,1,Manual,315,"GPS, Backup Camera",0,Like New,Yes,1
4114,13,Jaguar,118,XF,9,2019,51371,7806.36,0,Diesel,7,Silver,1,Manual,202,"Bluetooth, GPS, Remote Start, Heated Seats",2,Used,Yes,1
4115,20,Mercedes,18,C-Class,5,2015,22376,11487.912,3,Hybrid,7,Silver,0,Automatic,603,"Heated Seats, Sunroof, Backup Camera",2,Used,Yes,1
4116,7,Chrysler,113,Voyager,11,2021,62446,29548.09,1,Electric,3,Gray,1,Manual,184,"Bluetooth, GPS",0,Like New,No,0
4117,5,Chevrolet,69,Malibu,11,2021,67483,27083.496,0,Diesel,3,Gray,0,Automatic,938,"Remote Start, Sunroof, Leather Seats",1,New,Yes,1
4118,9,Fiat,106,Tipo,7,2017,115514,34199.464,1,Electric,4,Green,0,Automatic,932,"Remote Start, Sunroof, GPS, Leather Seats",2,Used,Yes,1
4119,9,Fiat,5,500X,3,2013,103528,19861.6,3,Hybrid,9,Yellow,1,Manual,786,Remote Start,0,Like New,Yes,1
4120,6,Chevy,41,Equinox,3,2013,127977,36472.384,2,Gasoline,5,Orange,0,Automatic,628,Leather Seats,2,Used,Yes,1
4121,22,Nissan,14,Altima,9,2019,69359,16071.952,0,Diesel,9,Yellow,0,Automatic,839,"Remote Start, GPS",0,Like New,Yes,1
4122,20,Mercedes,18,C-Class,10,2020,7821,24671.42,3,Hybrid,3,Gray,1,Manual,786,Remote Start,2,Used,No,0
4123,16,Land Rover,43,Evoque,7,2017,138372,32464.528,3,Hybrid,2,Brown,1,Manual,808,"Remote Start, Backup Camera, Sunroof",2,Used,Yes,1
4124,9,Fiat,84,Panda,7,2017,130066,7070.88,1,Electric,2,Brown,0,Automatic,371,"GPS, Heated Seats, Backup Camera, Remote Start",0,Like New,Yes,1
4125,18,Mazda,67,MX-5 Miata,11,2021,51378,32797.064,1,Electric,0,Black,0,Automatic,917,"Remote Start, Sunroof",2,Used,Yes,1
4126,16,Land Rover,35,Defender,6,2016,141373,34839.152,1,Electric,8,White,0,Automatic,970,"Sunroof, Bluetooth",1,New,Yes,1
4127,10,Ford,42,Escape,0,2010,88061,36971.064,1,Electric,0,Black,0,Automatic,471,Heated Seats,0,Like New,Yes,1
4128,23,Porsche,83,Panamera,5,2015,29952,39944.32,0,Diesel,1,Blue,1,Manual,1085,"Sunroof, Remote Start, GPS",1,New,Yes,1
4129,26,Tesla,77,Model Y,11,2021,23521,39777.712,1,Electric,2,Brown,0,Automatic,157,Bluetooth,2,Used,Yes,1
4130,12,Hyundai,99,Sonata,8,2018,116190,29423.56,3,Hybrid,0,Black,0,Automatic,1098,"Sunroof, Remote Start, Leather Seats, GPS",2,Used,No,0
4131,20,Mercedes,54,GLC,4,2014,89113,18544.96,2,Gasoline,3,Gray,0,Automatic,472,"Heated Seats, Backup Camera",1,New,Yes,1
4132,20,Mercedes,54,GLC,8,2018,100072,12820.912,2,Gasoline,8,White,0,Automatic,157,Bluetooth,1,New,Yes,1
4133,10,Ford,45,F-150,2,2012,78313,7744.064,3,Hybrid,6,Red,0,Automatic,759,"Leather Seats, Sunroof",0,Like New,Yes,1
4134,26,Tesla,75,Model S,1,2011,58623,18452.33,0,Diesel,3,Gray,0,Automatic,786,Remote Start,0,Like New,No,0
4135,16,Land Rover,111,Velar,7,2017,108161,9848.168,2,Gasoline,9,Yellow,1,Manual,472,"Heated Seats, Backup Camera",2,Used,Yes,1
4136,5,Chevrolet,98,Silverado,0,2010,32162,21820.424,3,Hybrid,3,Gray,0,Automatic,943,Sunroof,1,New,Yes,1
4137,12,Hyundai,40,Elantra,11,2021,133538,28618.832,3,Hybrid,1,Blue,0,Automatic,530,"Heated Seats, GPS, Bluetooth",1,New,Yes,1
4138,7,Chrysler,113,Voyager,1,2011,115033,36459.31,1,Electric,0,Black,1,Manual,351,"GPS, Bluetooth, Heated Seats, Sunroof",0,Like New,No,0
4139,10,Ford,78,Mustang,5,2015,144274,36462.552,3,Hybrid,5,Orange,1,Manual,26,"Backup Camera, Bluetooth, Sunroof, Remote Start",1,New,Yes,1
4140,1,Audi,10,A3,1,2011,51644,7962.55,0,Diesel,2,Brown,0,Automatic,392,"GPS, Heated Seats, Sunroof, Remote Start",0,Like New,No,0
4141,27,Toyota,29,Corolla,2,2012,119964,24787.152,3,Hybrid,8,White,1,Manual,944,"Sunroof, Backup Camera",0,Like New,Yes,1
