ID,Car MakeID,Car ModelID,YearID,Mileage,Price,Fuel TypeID,ColorID,TransmissionID,Options/FeaturesID,ConditionID,AccidentID
4835,16,35,8,116370,19403.09,3,7,1,1048,0,1
4836,20,39,0,78984,22825.17,2,4,1,471,1,1
4837,16,35,0,22627,31222.34,3,0,1,554,1,1
4838,22,97,7,146076,32095.24,2,3,1,840,0,1
4839,16,93,3,42056,31858.11,0,2,1,597,2,1
4840,13,118,2,70306,21714.72,1,2,0,628,2,1
4841,26,75,4,6393,37356.09,2,5,1,365,2,1
4842,23,68,5,12075,46578.67,3,2,1,450,2,0
4843,20,54,3,141927,28307.60,2,8,1,288,2,1
4844,5,98,9,120984,17157.30,3,6,1,157,2,0
4845,11,19,1,80660,9272.74,3,7,1,786,1,1
4846,18,72,4,110874,14688.23,2,6,1,1087,1,1
4847,20,18,3,131002,31240.02,0,9,1,869,0,1
4848,13,119,11,131225,45994.76,0,3,0,4,0,0
4849,6,69,10,113061,39667.25,2,8,0,210,0,0
4850,7,38,8,125997,20138.59,1,5,0,943,2,1
4851,6,22,2,125089,16491.51,2,6,1,909,1,1
4852,16,35,8,74762,22742.86,2,4,0,943,0,1
4853,14,101,9,55916,26641.42,3,7,0,200,1,1
4854,11,48,0,131746,27552.73,1,9,1,149,1,0
4855,11,13,3,104690,8518.17,2,4,1,917,1,1
4856,6,107,5,106481,28823.87,0,7,1,628,1,1
4857,7,82,4,99212,23618.14,3,1,1,184,2,1
4858,12,40,0,77759,33795.61,2,6,1,345,2,1
4859,7,1,9,45995,27087.54,0,2,0,655,0,1
4860,13,117,2,34028,7863.14,3,4,0,157,1,1
4861,9,106,9,108247,36830.86,3,2,0,786,2,1
4862,14,52,10,149800,36440.80,3,0,0,759,0,0
4863,18,20,4,56569,14178.66,1,1,0,1074,1,1
4864,6,41,12,94435,41059.08,3,0,0,63,0,0
4865,27,92,6,85575,28183.38,1,9,1,786,0,1
4866,2,114,8,46307,28338.07,3,0,1,445,2,1
4867,28,16,11,12466,9379.58,3,8,1,786,1,1
4868,7,38,6,84896,18229.64,1,8,0,608,0,1
4869,6,107,11,148155,23281.57,0,5,1,892,2,1
4870,27,103,8,76730,9785.76,1,7,1,597,2,0
4871,20,95,1,94738,26797.32,3,2,1,157,2,1
4872,25,80,3,10593,8504.23,0,8,1,943,0,1
4873,9,84,12,135902,11421.14,3,4,1,132,2,1
4874,13,117,8,26020,28272.70,3,7,0,372,0,1
4875,14,79,1,132255,15378.38,0,3,1,628,1,1
4876,1,11,9,31555,35909.63,0,4,1,764,2,1
4877,20,39,12,51592,17654.11,0,9,0,236,1,1
4878,25,65,8,23690,31157.48,2,6,1,1074,0,1
4879,1,12,6,27618,33726.98,3,6,0,514,1,0
4880,2,114,4,106350,4981.20,2,7,0,240,1,1
4881,20,18,0,73249,15800.21,3,5,1,733,2,1
4882,11,27,0,105890,37366.63,1,2,1,530,2,1
4883,22,70,10,19734,8733.78,2,1,1,496,1,0
4884,2,114,0,78552,34045.57,3,4,1,786,2,1
4885,13,60,6,42134,8477.60,3,9,0,157,1,1
4886,18,20,8,64234,49091.94,3,7,0,610,2,0
4887,26,77,12,111878,29289.99,0,8,0,471,2,1
4888,27,29,1,67288,34880.24,1,6,1,81,1,1
4889,22,97,0,43129,13362.50,3,3,0,666,2,1
4890,28,62,10,127446,42021.43,3,4,1,393,1,0
4891,5,41,9,52336,26339.90,2,0,1,786,0,1
4892,20,39,12,31830,22643.18,2,5,1,533,1,0
4893,1,90,3,142406,23265.66,2,2,0,943,0,1
4894,13,118,9,26614,25626.74,0,6,1,0,1,1
4895,14,102,0,96698,9762.81,0,0,0,302,2,1
4896,5,69,1,46054,22382.54,1,6,0,314,2,1
4897,1,90,5,53958,9745.97,1,2,0,819,2,1
4898,18,21,1,95596,24651.34,0,8,0,586,1,1
4899,2,116,3,49044,16545.04,1,2,0,839,0,1
4900,1,10,2,78226,20752.27,2,7,0,0,2,0
4901,10,44,6,34849,33081.34,3,5,0,628,2,1
4902,12,99,8,85458,19924.26,0,8,1,1012,1,1
4903,25,61,9,103053,24896.04,1,9,0,869,0,1
4904,9,4,11,73624,36878.02,2,0,1,996,1,0
4905,5,31,11,23698,17784.90,2,4,1,628,1,1
4906,11,19,1,14924,32287.58,3,8,0,0,1,1
4907,20,39,0,27716,14938.14,0,0,0,786,2,1
4908,12,99,1,22962,29444.91,0,1,0,628,0,1
4909,7,113,2,146810,22701.34,0,5,1,524,0,1
4910,28,57,3,138028,20885.13,3,5,0,471,2,1
4911,13,119,9,116909,14141.95,3,9,0,671,2,1
4912,7,38,1,54342,36953.03,1,3,0,583,1,1
4913,6,41,12,36836,32625.40,1,3,1,262,1,1
4914,10,42,5,137714,38340.54,1,0,0,943,2,1
4915,1,11,8,123782,13844.00,1,1,0,613,0,1
4916,6,69,10,40318,33678.10,1,3,1,640,0,1
4917,1,10,12,118999,23328.69,1,1,0,786,0,1
4918,1,11,10,36031,32551.61,0,0,1,89,0,1
4919,6,22,12,95428,28403.63,2,4,1,943,2,1
4920,10,50,4,94441,10219.63,3,3,0,614,1,0
4921,1,10,10,76217,40179.59,1,8,1,932,1,0
4922,10,78,11,82709,33700.73,3,1,0,656,2,1
4923,7,38,3,47437,30131.55,0,7,1,681,1,1
4924,25,65,5,75360,11069.46,0,8,1,205,0,1
4925,9,37,8,140395,32513.85,3,9,1,650,1,1
4926,1,90,8,148856,28445.33,0,9,0,310,2,1
4927,14,100,12,47553,22754.30,2,1,1,227,0,1
4928,28,62,6,108037,22639.18,1,8,1,944,1,1
4929,26,74,10,12889,6643.90,3,8,0,524,2,1
4930,5,98,11,12648,33170.86,3,7,1,549,1,1
4931,2,116,6,23315,24936.68,0,4,1,28,1,1
4932,2,116,4,17167,14666.72,3,9,0,839,0,1
4933,16,111,4,125581,33931.70,2,4,0,304,1,1
4934,26,77,6,6282,38349.98,0,1,1,485,1,1
4935,1,90,2,145135,24661.40,0,6,1,996,1,1
4936,9,4,5,141561,7151.74,3,2,1,1064,2,1
4937,20,18,9,71999,20513.21,3,4,1,210,2,1
4938,18,20,5,137644,9601.17,1,3,1,733,1,1
4939,27,23,3,6807,17258.72,2,4,1,556,1,0
4940,26,74,1,37962,26803.06,2,2,1,314,1,1
4941,11,48,5,40180,5856.21,2,5,1,157,2,1
4942,18,20,6,114472,27448.03,3,6,1,576,1,1
4943,13,118,12,124521,29339.20,2,3,0,226,0,1
4944,25,51,2,44937,28517.37,1,9,1,0,0,1
4945,13,46,12,5381,24719.74,2,8,1,28,1,1
4946,1,12,1,147624,32304.28,1,2,1,126,1,1
4947,12,96,0,149723,13000.72,1,3,1,581,2,1
4948,23,68,5,117307,36905.27,2,8,0,314,0,1
4949,12,99,2,11893,35763.42,2,0,1,633,1,1
4950,27,23,2,33633,20524.46,0,6,1,681,1,1
4951,16,93,4,27185,28235.75,1,9,1,184,2,1
4952,26,77,2,59506,5421.13,3,1,1,1022,0,1
4953,2,116,7,127251,13146.08,3,5,1,158,1,1
4954,12,99,12,88461,19562.78,1,0,1,770,0,0
4955,28,57,8,134256,10721.98,1,1,0,547,2,0
4956,1,12,4,45424,17060.46,2,2,1,917,2,1
4957,12,96,9,17781,7632.86,1,6,0,7,0,1
4958,22,94,0,89049,36292.27,0,2,1,363,0,1
4959,16,36,9,149907,20934.45,3,5,0,326,0,0
4960,22,94,0,52777,20480.18,1,3,1,157,2,1
4961,5,107,5,10391,12650.41,0,4,0,409,0,1
4962,1,11,4,95656,18413.67,2,3,1,656,1,0
4963,20,18,9,115883,23486.44,3,1,1,1003,2,0
4964,13,119,3,15465,13394.06,1,3,0,681,0,1
4965,9,5,1,45770,28699.70,2,5,0,131,1,1
4966,13,118,11,148687,4939.42,2,9,1,139,2,1
4967,18,21,8,137921,14740.61,0,1,0,0,0,1
4968,6,98,3,144569,6376.97,0,9,0,786,0,1
4969,22,14,5,84923,11172.66,0,3,1,552,2,1
4970,26,76,3,132702,13007.12,1,5,0,498,1,0
4971,16,43,9,113320,9500.48,2,6,0,628,1,1
4972,27,23,11,40571,17666.52,3,6,0,226,0,1
4973,14,52,0,95600,7425.67,2,9,1,1074,1,1
4974,11,19,4,64404,18828.36,3,6,1,314,2,1
4975,16,36,0,51838,27192.45,3,3,0,167,1,1
4976,18,20,2,102486,9403.01,1,1,0,314,0,1
4977,14,100,7,50851,39692.54,3,7,1,674,1,1
4978,6,107,9,24446,26235.33,2,6,0,419,1,1
4979,11,87,7,103435,32509.27,3,4,0,136,0,1
4980,1,11,2,136842,15183.08,1,8,0,223,0,1
4981,9,84,0,80298,49217.37,3,5,0,469,1,0
4982,16,43,12,137047,26626.37,2,8,1,3,1,1
4983,14,52,0,127055,15766.29,0,1,0,628,2,0
4984,16,93,11,76812,34281.74,1,8,1,594,1,1
4985,28,85,6,59929,33013.98,1,4,1,815,0,1
4986,26,74,1,8791,6532.19,1,8,0,157,2,1
4987,7,1,8,144602,6601.51,0,4,1,733,0,1
4988,26,76,1,23744,16087.97,1,8,0,294,0,0
4989,20,18,7,110415,23650.70,2,6,0,288,2,1
4990,10,78,3,19850,22400.25,1,0,1,310,1,1
4991,22,94,10,37100,39957.14,3,1,0,230,1,1
4992,18,20,7,144116,7253.27,1,2,0,216,0,1
4993,23,24,12,106421,16274.89,2,1,1,849,1,0
4994,5,41,10,37902,25863.82,1,7,0,451,1,1
4995,28,62,8,9088,32145.97,1,6,0,53,2,1
4996,27,92,4,46812,4684.30,3,2,1,786,2,1
4997,9,37,9,147065,32569.43,3,7,0,0,1,1
4998,13,117,10,142204,20533.46,2,7,1,931,0,1
4999,12,96,7,17877,35398.08,3,4,1,471,2,0
5000,25,65,2,11060,11247.05,1,8,1,314,0,1
5001,12,108,11,26859,27993.22,2,4,1,314,1,1
5002,18,21,8,133431,11189.45,2,5,1,935,1,1
5003,23,8,11,104783,24568.48,1,6,0,865,1,1
5004,28,57,10,105919,24166.57,3,2,1,865,0,1
5005,9,84,7,10742,5635.72,3,5,1,707,0,1
5006,22,14,2,62980,22690.18,3,5,0,157,1,1
5007,23,83,0,77076,4094.14,3,8,1,158,1,1
5008,14,100,7,116629,10053.44,2,2,1,783,1,1
5009,25,30,7,101626,38925.85,2,7,1,970,1,1
5010,26,77,12,71957,17481.64,2,5,0,1,1,1
5011,16,36,7,18524,14017.59,3,9,0,1022,2,1
5012,9,4,9,23431,19445.18,0,9,0,698,1,1
5013,20,95,7,132981,5121.72,3,9,0,498,1,0
5014,5,69,4,70199,8927.09,0,2,0,628,1,0
5015,18,21,10,74211,33406.72,2,2,0,770,2,1
5016,7,38,3,33275,28905.66,2,5,0,445,1,1
5017,1,12,8,149369,27118.57,2,7,1,1022,0,1
5018,14,102,8,108963,22663.99,2,2,1,611,0,1
5019,5,41,2,145834,18349.38,1,8,1,296,1,1
5020,28,57,6,99848,33338.37,1,6,1,262,0,1
5021,27,23,1,118498,28063.26,2,8,1,314,2,1
5022,25,80,7,109130,10429.59,2,6,1,565,2,1
5023,6,41,7,52344,37901.56,0,6,1,420,1,0
5024,11,19,4,61193,10552.40,1,3,0,809,2,1
5025,11,48,12,108236,30823.14,3,8,1,565,0,1
5026,10,78,0,85923,13619.85,0,6,0,519,0,1
5027,2,116,9,24968,28011.78,3,1,1,157,2,1
5028,11,27,1,77989,6113.15,2,1,1,95,2,0
5029,27,103,0,55242,28292.69,0,2,1,786,1,0
5030,26,76,2,83025,21620.78,3,3,0,613,1,1
5031,25,61,0,12413,14086.16,1,8,1,498,1,1
5032,14,101,4,112018,36994.32,0,2,1,628,1,1
5033,10,78,3,68178,16739.24,3,7,1,303,2,1
5034,25,61,6,115644,21857.22,3,9,1,210,2,1
5035,16,36,6,77963,45929.31,0,8,1,943,1,0
5036,22,94,3,40598,35400.83,1,3,0,432,1,1
5037,7,38,3,87677,37996.30,2,6,1,970,2,1
5038,2,3,6,20024,15616.58,2,5,0,650,0,1
5039,7,82,0,89097,20517.79,0,3,0,188,1,1
5040,10,42,5,76404,45629.87,1,0,0,628,0,0
5041,9,84,2,44131,28783.35,2,5,1,628,2,1
5042,1,89,12,30372,16955.56,1,2,1,336,2,1
5043,1,10,6,93623,15615.51,0,4,0,471,1,1
5044,13,117,3,39035,23725.68,0,8,1,350,1,1
5045,13,60,2,23506,27555.70,1,0,1,314,2,1
5046,28,105,8,135717,38212.28,3,0,0,411,0,1
5047,20,95,12,72482,20754.29,0,7,1,700,2,0
5048,11,27,3,24530,38929.27,0,3,0,621,0,1
5049,20,9,2,25517,16046.11,1,3,0,786,0,1
5050,28,105,11,34583,29039.82,2,7,1,986,2,1
5051,9,5,6,21163,5002.40,1,5,0,749,1,1
5052,25,65,4,21517,35356.99,1,0,0,523,2,1
5053,6,98,5,90961,13392.76,0,5,1,628,2,1
5054,20,54,12,141624,21513.42,2,7,0,471,0,1
5055,9,4,7,38372,30452.97,1,4,0,1062,0,0
5056,9,37,11,51798,28834.57,3,1,0,294,2,1
5057,1,11,2,26890,14344.35,1,2,0,780,2,1
5058,16,93,12,144616,35927.90,2,7,1,157,0,1
5059,10,42,8,126806,14137.46,3,9,0,628,0,1
5060,26,76,7,141975,39122.78,0,2,0,655,0,1
5061,10,78,8,140539,19052.26,0,2,0,943,2,0
5062,11,87,3,147289,29324.79,0,2,0,1023,2,1
5063,13,46,5,72221,41210.68,3,6,0,135,2,0
5064,13,60,9,86414,46675.85,2,8,1,100,0,0
5065,13,117,9,96126,25754.22,2,2,1,284,1,1
5066,5,107,1,36290,23525.70,1,3,0,1033,2,1
5067,6,98,3,28076,28618.39,3,0,1,121,2,1
5068,16,43,11,73779,36944.98,0,9,0,263,2,1
5069,2,115,8,102667,8171.98,2,9,1,307,2,1
5070,12,40,8,62067,32208.06,3,6,1,759,0,1
5071,1,89,5,10930,17564.34,0,0,0,38,1,1
5072,9,37,9,91782,6986.67,3,8,1,347,0,1
5073,16,111,7,50548,12386.74,1,2,0,734,2,1
5074,11,48,7,131510,32321.52,0,7,1,829,0,1
5075,5,98,5,82182,37791.61,3,8,0,742,1,0
5076,23,8,10,117317,30869.43,0,1,0,317,1,1
5077,13,119,3,39752,31793.59,1,0,1,157,0,0
5078,25,30,4,103680,11385.03,1,9,0,1074,1,1
5079,26,77,10,19130,8589.06,3,0,1,157,0,1
5080,26,74,8,149618,18636.17,1,8,0,548,2,1
5081,23,68,6,20191,4376.04,1,0,0,402,0,1
5082,13,117,9,75579,28174.94,3,3,1,452,1,1
5083,10,78,10,23819,27044.87,1,1,1,157,0,1
5084,12,108,2,73215,33326.09,0,9,0,33,1,0
5085,26,74,8,64867,25402.47,0,0,0,157,0,1
5086,11,13,12,58766,13464.22,2,5,1,471,1,1
5087,20,9,12,105510,17792.98,3,6,0,361,0,1
5088,28,62,5,30032,7171.94,0,8,1,504,1,1
5089,23,104,0,76674,11277.08,0,7,0,550,1,1
5090,28,105,1,96989,36480.65,1,8,0,628,0,1
5091,22,14,4,149757,33651.02,2,8,1,172,2,1
5092,5,31,3,145716,14209.31,3,5,1,11,0,0
5093,16,43,7,18536,38589.39,0,0,1,38,0,1
5094,26,76,4,71847,26204.47,2,9,1,159,0,1
5095,5,41,0,130911,33395.80,3,0,1,535,2,1
5096,6,69,0,24677,39947.30,0,9,1,0,2,1
5097,2,116,11,146474,7502.74,0,9,0,157,1,1
5098,23,8,8,75173,17472.07,1,3,1,1095,1,0
5099,2,0,9,91983,6730.98,2,6,1,170,0,1
5100,25,61,5,28201,14801.55,3,8,0,610,1,1
5101,28,57,7,121732,9960.26,0,5,1,341,0,1
5102,7,25,5,80324,23306.52,2,6,1,1034,1,1
5103,26,77,7,123307,12894.52,2,6,0,501,0,1
5104,20,54,8,87230,10144.11,1,0,1,471,2,0
5105,27,103,4,118136,44193.46,3,8,0,314,2,0
5106,16,111,2,30233,31235.98,2,9,1,473,2,1
5107,12,63,10,126413,39787.82,2,3,0,1078,0,1
5108,13,118,2,102843,35971.92,3,4,0,53,0,1
5109,13,118,12,134886,34209.10,0,5,0,628,0,1
5110,1,10,11,119259,10475.83,3,4,0,640,0,1
5111,10,50,2,109075,23518.02,1,3,1,116,1,1
5112,26,75,1,25218,28164.79,0,1,0,445,0,1
5113,9,84,3,83551,38471.69,1,4,1,304,0,1
5114,22,14,12,86062,28659.70,1,0,1,599,1,1
5115,1,10,0,18930,6246.50,0,9,0,902,0,1
5116,11,27,6,108456,4773.22,2,5,1,472,0,1
5117,7,82,10,135520,7345.88,2,9,0,943,0,0
5118,12,99,0,121569,35365.11,0,8,1,1055,2,1
5119,16,35,0,28416,30524.99,2,6,1,28,2,1
5120,18,20,1,119471,36275.13,0,0,0,770,0,1
5121,13,117,8,114825,20931.99,3,5,0,419,2,1
5122,25,61,8,87563,47338.48,3,0,0,43,1,0
5123,25,51,4,28608,15265.33,2,3,0,603,0,0
5124,1,12,3,67801,4275.26,2,5,1,184,2,1
5125,22,97,6,29209,4997.88,2,6,1,478,2,1
5126,18,72,8,58137,37204.61,3,7,0,157,0,0
5127,14,79,10,25146,23923.27,3,5,1,225,1,1
5128,2,115,5,22197,14256.65,3,0,0,157,1,1
5129,5,98,2,26161,32593.88,0,1,1,471,1,1
5130,18,72,12,66579,27395.76,3,2,1,612,0,1
5131,28,62,0,149203,25250.69,1,7,0,813,1,1
5132,9,84,11,6631,10949.37,3,3,1,681,2,1
5133,7,38,4,88713,16996.68,0,7,1,629,0,1
5134,12,40,4,28890,36137.58,3,1,0,856,0,1
5135,20,39,0,96170,19392.34,0,0,0,755,1,1
5136,9,4,8,52293,38410.93,2,1,1,419,2,0
5137,2,0,8,12854,38004.77,0,6,1,681,2,1
5138,9,4,3,140337,32995.37,2,2,1,786,1,1
5139,16,93,8,111696,27656.99,2,5,0,813,0,1
5140,16,35,2,147171,12933.23,1,5,0,495,0,1
5141,23,83,8,134744,24479.23,0,3,1,739,0,1
5142,7,38,11,105030,13784.52,1,6,0,628,2,1
5143,7,82,12,132027,36660.25,1,8,0,314,2,1
5144,28,105,6,146789,24756.60,0,4,0,132,2,1
5145,16,35,6,142576,37418.94,2,3,0,273,1,0
5146,26,77,7,54356,27469.05,0,4,0,613,1,1
5147,16,36,1,129243,16937.08,3,4,0,623,2,1
5148,14,102,10,75286,37636.46,2,5,1,943,0,1
5149,10,78,1,30142,13246.09,2,8,0,808,2,1
5150,27,103,5,141582,16050.63,1,8,0,0,2,1
5151,28,85,3,119008,4668.90,1,5,1,0,2,1
5152,1,10,4,89705,19826.70,1,9,1,574,2,1
5153,10,44,9,129893,37951.37,0,6,0,943,0,1
5154,23,68,6,119710,33142.45,1,1,0,348,0,1
5155,27,23,11,57297,11437.58,1,1,0,503,0,1
5156,26,74,8,137794,16822.50,1,6,0,314,0,1
5157,12,63,5,44890,17720.08,0,1,0,1075,1,1
5158,6,41,6,41971,38787.44,1,3,0,0,1,1
5159,25,30,8,50346,20916.59,3,1,1,157,1,1
5160,7,113,12,120296,37532.75,2,5,0,376,2,0
5161,20,18,9,75941,28657.09,0,9,1,630,2,0
5162,25,51,5,122098,30415.74,3,5,0,766,0,1
5163,23,8,4,122218,10661.88,1,9,0,405,1,1
5164,25,30,8,32035,28613.15,2,7,1,1048,0,1
5165,7,38,7,123511,27899.88,2,3,0,416,0,1
5166,20,39,3,101437,24285.28,2,4,0,274,1,1
5167,10,45,4,44308,6442.16,2,2,1,1034,2,1
5168,7,113,11,114507,36898.06,3,9,0,68,2,1
5169,10,78,9,141065,25502.78,3,5,0,550,1,1
5170,16,36,0,33344,36584.63,0,4,0,315,0,1
5171,12,99,11,104219,13387.01,3,9,1,567,0,1
5172,12,40,5,84988,27352.39,3,5,1,7,2,1
5173,13,46,2,6934,5024.16,0,1,1,157,1,1
5174,5,69,3,136938,27739.52,2,0,0,498,2,1
5175,9,5,8,149747,35194.78,2,2,1,1049,2,1
5176,12,99,10,127004,15334.14,2,8,0,341,1,1
5177,7,38,10,17501,15878.66,2,8,0,536,1,1
5178,2,115,12,55004,20702.39,2,6,1,0,2,1
5179,25,61,2,65502,24173.15,1,7,1,681,1,1
5180,10,44,2,38538,32845.23,1,3,0,852,1,1
5181,12,96,0,78243,8363.01,0,4,1,357,1,1
5182,1,90,2,52621,10125.38,2,1,0,314,2,1
5183,27,29,3,51895,11009.22,0,0,0,793,2,1
5184,28,57,7,66198,15410.01,0,8,0,943,2,1
5185,2,0,11,27122,25589.70,1,1,0,152,1,1
5186,28,57,10,146612,7196.87,1,1,1,0,1,1
5187,7,113,9,145856,35277.74,3,4,0,314,1,1
5188,14,52,12,59789,30338.21,3,9,0,314,1,1
5189,28,16,8,40959,33344.98,3,3,1,471,0,1
5190,27,92,8,54392,26747.58,3,1,1,131,0,1
5191,11,19,10,38101,5849.42,1,4,1,786,0,1
5192,25,30,1,42314,20701.01,1,3,0,157,1,1
5193,7,113,2,89194,32721.70,0,8,1,943,2,1
5194,20,18,6,116497,35198.63,3,5,1,471,1,1
5195,11,13,8,95343,18001.12,1,6,0,919,0,0
5196,12,40,1,88693,32680.38,0,8,1,0,2,1
5197,27,103,0,81131,19954.71,0,9,0,157,0,0
5198,25,61,9,125858,28379.41,3,8,0,157,1,1
5199,26,75,4,99198,12111.58,1,1,0,156,2,1
5200,20,18,0,51216,36745.97,2,5,1,471,2,1
5201,14,101,4,93610,26117.01,2,1,1,22,0,1
5202,14,102,5,25702,25021.46,3,3,0,157,2,1
5203,28,85,11,41729,31177.63,2,2,1,159,0,1
5204,5,107,3,23968,42562.05,3,2,1,734,2,0
5205,26,75,9,92832,35023.97,3,3,0,341,0,0
5206,9,84,10,94412,4836.73,1,9,1,943,2,1
5207,20,95,8,49165,22224.70,2,6,1,409,2,1
5208,1,90,9,79013,17721.14,0,0,0,834,0,1
5209,26,77,3,5120,5741.06,1,1,0,157,0,1
5210,18,20,0,125180,27986.97,1,7,1,157,2,1
5211,18,21,3,94182,26285.02,0,5,0,288,2,1
5212,23,68,11,31597,27642.09,2,4,1,1080,0,1
5213,27,103,3,68862,17782.31,1,5,1,314,1,1
5214,10,78,9,112161,20544.94,3,2,0,74,2,1
5215,11,13,4,79287,11230.70,0,5,1,711,1,1
5216,13,60,12,79562,19983.26,1,0,1,550,2,1
5217,25,80,1,18951,48001.15,3,9,1,666,2,0
5218,10,42,5,148559,34225.67,2,4,1,320,0,1
5219,28,16,12,134500,17550.34,1,9,1,628,0,1
5220,18,73,10,49288,35730.67,0,5,1,996,0,1
5221,9,5,1,124741,12053.54,3,7,1,27,0,1
5222,18,72,7,46618,21922.91,3,8,0,1006,0,1
5223,25,30,5,128099,26634.11,3,3,0,379,1,1
5224,22,64,11,71892,33320.80,1,9,0,943,0,1
5225,25,61,8,53199,19216.70,1,5,0,46,1,1
5226,20,95,10,9434,27099.82,2,1,0,1090,2,0
5227,27,58,3,70128,27305.40,2,5,1,448,1,1
5228,5,69,9,148527,38208.38,1,4,0,315,1,1
5229,7,113,5,143390,17856.71,2,3,0,943,0,1
5230,2,114,6,30610,11243.54,2,4,0,650,0,1
5231,2,0,4,139986,40388.94,2,7,1,54,0,0
5232,10,42,4,68917,27576.31,2,1,0,514,0,0
5233,22,94,12,146930,36597.02,2,7,1,0,1,1
5234,9,84,2,108759,6697.92,1,7,1,231,2,1
5235,25,51,6,61167,5692.02,2,8,0,130,0,1
5236,2,114,3,56586,31150.73,0,5,1,58,0,1
5237,10,45,12,35012,15853.04,2,1,1,648,1,1
5238,12,96,2,37444,34707.72,1,1,0,786,0,1
5239,5,98,5,132770,15163.45,0,0,0,943,2,1
5240,16,93,8,123183,31594.67,3,6,0,229,0,1
5241,1,11,7,109411,27012.16,2,9,0,0,1,1
5242,7,113,7,85221,13499.98,1,2,0,468,0,1
5243,25,51,3,107057,5849.97,2,6,0,393,1,0
5244,20,18,3,109615,21892.08,3,5,1,0,0,1
5245,2,114,9,16073,11118.15,2,1,1,641,1,1
5246,16,36,4,40818,14506.74,1,0,0,79,2,1
5247,2,0,4,69585,33491.14,3,5,1,707,2,0
5248,22,97,6,131477,19425.61,3,5,0,314,2,1
5249,13,118,7,8832,12642.22,3,9,1,53,0,1
5250,12,40,8,140846,34684.50,1,9,0,824,0,1
5251,5,107,3,101265,26812.45,3,3,0,635,1,1
5252,14,52,10,124339,34310.32,1,5,0,842,1,1
5253,23,68,12,62696,39991.11,0,2,1,852,0,1
5254,5,31,0,139944,12628.14,3,7,1,550,2,1
5255,16,36,11,101248,11815.51,3,1,1,951,0,1
5256,23,104,0,95364,26686.90,1,3,1,80,1,1
5257,7,82,4,148229,4239.62,3,3,1,471,2,1
5258,16,111,3,30628,31890.94,2,7,1,928,0,1
5259,6,41,1,105708,15602.86,3,0,1,820,1,1
5260,12,96,6,55862,35669.46,3,8,1,628,0,1
5261,12,96,8,113669,16132.07,0,7,1,1099,2,1
5262,27,29,2,30285,8003.58,0,3,1,157,2,1
5263,22,97,9,137954,34875.96,1,3,0,0,2,1
5264,9,37,8,58331,28858.96,3,4,0,759,2,1
5265,1,11,5,114781,4405.38,0,1,0,1038,2,1
5266,11,87,12,53095,8640.26,0,9,1,943,2,1
5267,11,19,9,107380,37083.50,3,0,1,623,1,1
5268,23,8,6,58099,8186.85,1,2,0,729,2,1
5269,1,11,8,22168,24376.10,0,3,1,590,1,1
5270,12,63,11,147129,30874.07,3,3,0,786,0,1
5271,16,43,12,148809,14446.49,2,3,1,131,2,1
5272,18,21,10,93874,19605.26,1,1,1,221,0,1
5273,7,25,10,85395,33388.46,0,1,1,1022,1,1
5274,28,62,8,30341,25625.48,1,3,1,315,2,1
5275,28,57,12,127570,12410.90,2,2,0,494,1,1
5276,22,64,12,47774,30362.05,3,0,0,472,1,0
5277,23,8,0,36510,24695.50,3,8,1,367,0,1
5278,11,13,5,111298,9528.84,1,1,1,524,0,1
5279,25,30,5,73261,17214.99,3,4,1,467,1,1
5280,10,44,5,100700,26761.07,1,1,0,571,0,0
5281,2,0,7,23809,34334.47,1,4,0,797,2,1
5282,12,63,12,28178,16939.20,2,5,1,944,1,1
5283,22,14,8,126353,6436.05,1,9,0,839,0,1
5284,27,23,0,72727,36535.51,2,2,1,945,1,1
5285,7,82,12,19437,10972.83,3,6,1,894,1,1
5286,10,42,12,125556,26802.08,0,1,1,619,2,1
5287,1,12,7,6082,39982.50,0,4,0,593,2,1
5288,18,21,9,47564,36208.68,3,8,0,687,1,1
5289,16,35,6,65083,5120.79,3,8,0,315,1,1
5290,18,67,8,91455,10915.35,2,1,1,768,2,1
5291,16,111,11,143796,36445.66,1,7,0,471,2,1
5292,20,39,9,36573,40464.92,0,1,0,79,2,0
5293,23,68,4,29294,31954.63,3,6,1,347,0,1
5294,13,46,5,55373,10584.18,2,1,1,402,2,1
5295,22,14,0,128136,35138.37,3,5,1,833,2,1
5296,27,23,4,87155,31031.02,1,7,1,970,2,1
5297,26,77,3,124209,11474.99,3,2,1,262,1,1
5298,22,64,7,36563,9883.33,0,4,1,944,1,1
5299,5,98,0,30270,31954.70,1,5,1,628,1,1
5300,9,37,0,138170,37219.88,1,1,1,435,1,1
5301,13,46,8,107764,33999.10,0,4,0,288,0,1
5302,2,0,5,68872,10025.63,2,3,1,157,0,0
5303,10,50,12,32107,16003.98,1,2,0,288,0,1
5304,5,31,0,105989,6715.33,1,6,0,841,2,1
5305,26,77,2,30187,20604.13,1,6,1,561,0,1
5306,1,12,11,81140,15605.32,2,4,1,105,1,1
5307,26,77,12,126069,38804.25,2,2,1,99,0,1
5308,14,101,1,147054,23686.03,0,1,0,519,2,1
5309,6,69,10,29674,17663.65,1,0,0,733,1,1
5310,27,103,4,110338,10404.69,3,4,1,841,1,1
5311,2,0,2,136894,29252.34,0,2,1,970,1,1
5312,9,5,12,19297,12312.83,1,0,0,478,1,1
5313,23,83,2,53373,16418.19,0,4,0,681,0,1
